stream_id,user_id,song_id,streamed_at,duration_played,device_type
5730,102,1892,2025-10-02 00:05:27,171,smart_tv
5731,102,1419,2023-02-10 02:08:52,96,web
5732,102,95,2024-07-08 13:01:49,360,web
5733,102,1883,2025-09-01 02:56:49,46,mobile
5734,102,2039,2025-04-01 04:17:32,96,web
5735,102,1257,2024-03-09 13:21:26,36,mobile
5736,102,640,2025-01-27 01:37:47,241,tablet
5737,102,2085,2025-07-24 18:24:38,160,desktop
5738,102,1132,2024-04-21 15:48:58,89,smart_tv
5739,102,2489,2023-11-15 06:49:47,133,smart_tv
5740,102,1753,2023-03-23 00:40:26,176,tablet
5741,102,2207,2024-09-09 02:11:11,264,mobile
5742,102,490,2025-04-16 15:11:53,298,mobile
5743,102,1668,2023-04-16 09:39:50,164,desktop
5744,102,2007,2024-11-15 08:10:14,195,desktop
5745,102,1212,2024-11-22 21:44:12,267,tablet
5746,102,2409,2024-10-10 18:02:38,86,smart_speaker
5747,102,1195,2024-08-05 09:11:53,94,smart_tv
5748,102,963,2025-12-10 09:10:30,154,web
5749,102,2597,2025-09-21 08:06:30,56,web
5750,102,2116,2025-03-18 17:53:50,43,tablet
5751,102,1702,2025-02-08 17:52:07,197,tablet
5752,102,496,2023-11-28 20:26:11,201,tablet
5753,102,2572,2025-09-10 05:28:45,210,tablet
5754,102,1795,2025-07-16 16:11:53,146,web
5755,102,123,2024-12-16 00:33:47,61,smart_tv
5756,102,1811,2025-09-24 05:05:35,44,tablet
5757,102,2585,2025-09-21 01:11:15,125,tablet
5758,102,863,2023-02-11 15:12:06,35,mobile
5759,102,1987,2023-11-01 05:26:01,56,tablet
5760,102,428,2023-08-24 02:49:42,90,desktop
5761,102,1440,2025-07-02 00:55:52,74,mobile
5762,102,2615,2023-10-12 23:04:17,103,web
5763,102,2271,2024-07-09 03:59:40,225,smart_tv
5764,102,521,2024-02-06 07:20:42,43,tablet
5765,102,1500,2024-06-15 04:03:59,112,web
5766,102,666,2024-05-22 05:23:13,83,smart_tv
5767,102,1922,2024-03-24 12:10:33,354,smart_speaker
5768,102,1455,2024-10-31 15:27:27,112,desktop
5769,102,1653,2024-04-23 12:20:36,109,web
5770,102,1105,2023-12-02 14:02:42,86,tablet
5771,102,633,2025-02-23 22:25:38,99,desktop
5772,102,97,2023-10-15 03:12:08,62,mobile
5773,102,1128,2023-04-24 03:49:44,30,smart_tv
5774,102,1199,2025-06-05 18:18:53,133,mobile
5775,103,664,2024-08-07 01:58:13,204,desktop
5776,103,253,2025-12-02 13:08:46,84,web
5777,103,1142,2025-03-08 18:27:18,266,smart_tv
5778,103,193,2025-08-25 15:43:40,135,smart_tv
5779,103,950,2024-11-13 03:37:13,73,tablet
5780,103,138,2023-03-27 08:31:21,176,desktop
5781,103,659,2023-07-02 02:05:56,218,smart_speaker
5782,103,1403,2024-08-28 09:56:17,214,smart_speaker
5783,103,800,2023-10-06 15:32:38,45,tablet
5784,103,5,2024-10-18 07:00:33,207,mobile
5785,103,1626,2025-06-01 20:45:00,79,web
5786,103,465,2025-11-11 12:15:09,122,tablet
5787,103,2216,2025-03-18 12:54:42,62,tablet
5788,103,1439,2023-07-16 16:12:33,85,smart_tv
5789,103,1025,2025-06-20 13:53:46,97,mobile
5790,103,424,2023-02-12 08:03:46,47,web
5791,103,699,2023-02-21 13:18:50,126,smart_tv
5792,103,1655,2023-02-22 23:00:29,68,mobile
5793,103,1688,2023-08-12 08:36:26,92,desktop
5794,103,396,2024-07-17 05:51:20,91,web
5795,103,1910,2024-05-04 09:44:39,93,smart_speaker
5796,103,1542,2025-01-04 10:23:09,181,desktop
5797,103,2362,2024-09-25 09:48:41,44,tablet
5798,103,2143,2024-10-30 14:49:46,75,desktop
5799,103,331,2024-02-25 09:07:02,138,tablet
5800,103,730,2023-10-06 20:04:00,46,smart_tv
5801,103,192,2024-03-21 12:43:55,141,mobile
5802,103,186,2024-12-08 11:40:21,88,desktop
5803,103,680,2023-08-11 18:37:47,173,smart_tv
5804,103,1040,2025-08-17 20:56:26,335,tablet
5805,103,2076,2025-05-29 21:20:30,54,web
5806,103,1640,2025-01-25 23:11:19,67,desktop
5807,103,2215,2024-09-09 12:05:38,46,mobile
5808,103,1992,2024-08-31 18:22:02,271,web
5809,103,2171,2024-11-30 09:20:49,84,smart_speaker
5810,103,2114,2023-03-31 02:18:16,60,mobile
5811,103,262,2023-11-17 23:04:58,38,web
5812,103,1434,2023-09-25 09:15:24,68,desktop
5813,103,2170,2023-12-12 16:11:43,216,desktop
5814,103,606,2023-11-23 19:18:39,268,smart_tv
5815,103,1374,2023-03-10 17:14:09,168,tablet
5816,103,2148,2023-02-16 13:27:49,233,web
5817,103,992,2025-09-04 09:37:54,77,tablet
5818,103,1142,2025-05-04 19:09:33,342,smart_tv
5819,103,2249,2024-01-24 21:35:29,239,mobile
5820,103,1142,2023-06-20 07:50:31,116,smart_tv
5821,103,430,2024-09-07 04:34:11,217,tablet
5822,103,2585,2024-04-28 02:39:57,63,smart_tv
5823,103,2399,2024-01-20 16:22:49,130,web
5824,103,2409,2025-06-05 17:09:50,90,mobile
5825,103,542,2023-07-07 14:31:03,182,web
5826,103,1561,2023-05-01 05:39:19,128,smart_speaker
5827,103,143,2024-04-29 11:21:22,151,web
5828,103,1557,2023-04-24 04:26:01,42,desktop
5829,103,2502,2024-10-25 17:39:44,114,web
5830,103,1503,2024-02-14 09:23:45,180,mobile
5831,103,2405,2023-03-11 03:02:15,165,desktop
5832,103,2005,2024-12-23 05:25:11,46,desktop
5833,103,2532,2025-10-22 15:20:19,136,smart_tv
5834,103,135,2024-05-27 20:51:02,32,desktop
5835,103,1317,2024-10-04 10:23:29,229,desktop
5836,103,974,2024-12-01 18:21:41,125,tablet
5837,103,1627,2025-11-02 23:59:46,167,tablet
5838,103,1628,2023-01-15 22:15:55,67,smart_speaker
5839,103,1464,2023-05-15 06:01:57,73,smart_speaker
5840,103,2430,2023-02-18 17:36:01,237,tablet
5841,103,1610,2024-01-01 13:20:42,75,desktop
5842,103,1656,2025-01-23 18:15:12,66,mobile
5843,104,2013,2025-03-01 04:58:16,116,mobile
5844,104,737,2024-06-24 00:59:04,184,web
5845,104,702,2025-11-24 18:46:12,262,desktop
5846,104,2383,2023-04-30 21:24:45,237,smart_speaker
5847,104,1193,2023-08-05 21:17:39,104,desktop
5848,104,2486,2023-08-09 15:20:30,266,tablet
5849,104,1011,2025-04-28 14:50:00,95,mobile
5850,104,2261,2024-11-19 07:13:16,199,smart_tv
5851,104,1599,2023-05-15 14:07:42,280,smart_tv
5852,104,1534,2025-11-21 18:40:18,278,desktop
5853,104,655,2025-11-06 15:16:08,96,tablet
5854,104,2134,2025-03-19 12:13:51,280,desktop
5855,104,1786,2024-11-03 11:16:32,33,smart_tv
5856,104,2398,2025-05-19 08:22:16,140,desktop
5857,104,1158,2023-03-16 00:33:40,161,desktop
5858,104,797,2025-01-03 01:52:06,291,desktop
5859,104,1608,2025-09-14 05:31:02,58,tablet
5860,104,2599,2025-06-14 06:08:02,76,smart_tv
5861,104,1699,2025-03-22 14:17:13,133,smart_tv
5862,105,2121,2023-02-06 15:42:46,307,mobile
5863,105,1972,2025-07-03 17:35:45,124,smart_tv
5864,105,1376,2024-01-06 14:58:04,43,mobile
5865,105,203,2023-10-17 14:04:54,66,smart_tv
5866,105,1494,2023-01-22 00:04:53,187,desktop
5867,105,1676,2025-10-20 17:48:27,34,tablet
5868,105,1927,2023-01-09 21:31:21,69,smart_speaker
5869,105,147,2023-12-31 20:18:23,143,smart_tv
5870,105,357,2024-02-16 10:51:52,102,web
5871,105,457,2023-12-02 10:04:47,271,tablet
5872,105,1842,2023-10-02 06:03:17,285,smart_speaker
5873,105,933,2025-06-18 02:38:51,74,web
5874,105,590,2025-11-30 11:32:50,82,web
5875,105,2062,2025-08-24 09:37:49,101,smart_speaker
5876,105,1343,2024-02-08 22:36:02,110,smart_tv
5877,105,1707,2023-07-15 16:11:38,156,web
5878,105,1010,2024-09-05 22:52:48,176,smart_speaker
5879,105,878,2023-08-08 12:23:28,222,tablet
5880,105,122,2025-11-20 20:41:03,271,desktop
5881,105,2110,2023-05-13 18:38:28,345,tablet
5882,105,2506,2025-02-19 08:39:45,56,web
5883,105,1706,2023-04-27 23:36:16,115,smart_speaker
5884,105,105,2025-07-04 19:04:26,289,mobile
5885,105,2457,2025-04-09 22:38:57,45,tablet
5886,105,80,2025-08-28 20:36:15,56,desktop
5887,105,1614,2023-10-02 22:51:14,254,desktop
5888,105,1101,2024-04-14 08:17:18,198,desktop
5889,105,761,2025-01-21 17:14:53,76,smart_speaker
5890,105,1061,2023-07-31 09:38:37,129,smart_tv
5891,105,953,2023-07-27 22:17:59,206,web
5892,105,1984,2023-10-06 18:20:50,77,desktop
5893,105,418,2024-05-04 21:59:16,208,desktop
5894,105,599,2024-05-12 05:40:11,55,mobile
5895,105,1608,2025-08-18 19:19:39,251,smart_speaker
5896,105,769,2023-10-16 19:03:04,102,smart_tv
5897,105,1039,2024-07-15 13:22:53,79,mobile
5898,105,1617,2024-06-09 10:56:00,134,web
5899,105,281,2024-10-17 16:23:36,32,smart_speaker
5900,105,1635,2023-09-27 12:11:09,181,smart_speaker
5901,105,1332,2023-06-15 00:54:27,87,desktop
5902,105,2381,2024-10-22 13:48:36,248,web
5903,105,20,2024-06-13 18:22:45,148,tablet
5904,105,611,2025-09-23 09:25:54,103,smart_tv
5905,105,1619,2024-04-18 12:43:52,152,mobile
5906,105,383,2025-03-06 10:05:47,51,desktop
5907,105,552,2025-10-19 17:15:08,30,smart_tv
5908,105,636,2023-10-28 07:03:51,60,smart_speaker
5909,105,358,2025-04-14 17:24:30,164,smart_tv
5910,105,1351,2024-07-20 22:09:19,57,smart_tv
5911,105,891,2024-11-03 01:39:20,327,web
5912,105,2084,2024-06-12 12:18:24,145,mobile
5913,105,1550,2024-12-12 16:11:47,245,web
5914,105,1478,2024-07-05 18:36:32,188,smart_speaker
5915,105,2378,2023-04-27 20:41:37,127,smart_tv
5916,105,2398,2024-11-18 21:29:48,237,mobile
5917,105,753,2023-08-03 05:43:03,131,smart_tv
5918,105,1126,2024-04-20 21:28:28,322,web
5919,105,2349,2024-06-23 18:15:10,83,tablet
5920,105,961,2024-11-30 12:51:40,200,mobile
5921,105,1102,2023-11-03 04:30:07,158,desktop
5922,105,1216,2025-08-01 02:14:48,83,smart_tv
5923,105,637,2024-10-29 17:02:44,80,mobile
5924,105,2038,2024-12-27 21:14:54,150,tablet
5925,105,1120,2023-08-18 18:38:41,53,desktop
5926,105,405,2023-10-16 19:58:04,204,tablet
5927,105,538,2025-09-30 01:45:27,57,web
5928,105,2419,2025-01-14 23:47:28,128,smart_speaker
5929,105,380,2025-11-03 22:32:51,204,smart_speaker
5930,105,116,2023-12-28 07:00:27,161,smart_tv
5931,105,836,2023-06-11 11:47:51,146,tablet
5932,105,414,2023-02-18 13:16:13,120,smart_speaker
5933,105,1497,2025-04-19 13:24:11,90,web
5934,105,2292,2024-05-22 20:45:26,37,smart_speaker
5935,105,843,2024-01-01 07:01:44,73,smart_tv
5936,105,415,2023-02-07 21:32:16,182,tablet
5937,105,849,2024-05-16 04:21:12,52,desktop
5938,105,1302,2025-10-07 00:46:55,139,web
5939,105,827,2025-11-10 00:53:04,120,tablet
5940,105,923,2023-04-12 15:43:15,119,smart_tv
5941,105,319,2025-07-29 12:38:58,202,web
5942,105,265,2024-08-14 10:09:40,147,desktop
5943,105,1427,2024-02-10 17:56:25,258,web
5944,105,349,2025-12-25 20:33:41,213,tablet
5945,105,865,2024-01-13 15:43:34,111,web
5946,105,2073,2023-09-16 10:53:47,195,tablet
5947,105,442,2025-01-23 01:20:08,240,smart_speaker
5948,105,2341,2023-08-07 15:14:35,206,web
5949,105,603,2023-02-20 15:37:43,233,smart_speaker
5950,105,545,2025-06-03 20:40:09,195,smart_speaker
5951,105,1044,2024-06-13 17:05:58,171,web
5952,105,171,2023-09-27 20:54:28,161,tablet
5953,105,1420,2024-12-16 22:09:41,90,web
5954,106,1711,2025-06-08 23:23:50,81,smart_speaker
5955,106,2640,2025-03-09 19:45:14,73,smart_tv
5956,106,721,2024-07-27 10:48:28,180,smart_speaker
5957,106,2479,2023-10-31 15:48:06,84,tablet
5958,106,1320,2024-01-22 12:11:10,244,tablet
5959,106,409,2023-11-08 04:02:11,141,smart_speaker
5960,106,1777,2023-06-22 09:35:55,130,desktop
5961,106,1697,2024-12-24 19:43:04,207,tablet
5962,106,1582,2023-05-07 23:17:20,140,mobile
5963,106,1759,2023-01-17 20:26:10,193,tablet
5964,106,988,2023-12-18 21:09:30,261,web
5965,106,82,2025-01-22 00:32:52,222,web
5966,106,971,2024-08-17 06:37:08,270,mobile
5967,106,521,2025-02-12 20:35:30,209,tablet
5968,106,1982,2023-01-07 07:24:44,243,smart_speaker
5969,106,1536,2024-01-07 19:14:31,235,mobile
5970,106,714,2023-06-17 19:10:31,262,smart_speaker
5971,106,2437,2024-04-15 00:53:27,30,web
5972,106,1589,2025-08-23 22:07:54,260,desktop
5973,106,2434,2024-10-24 01:17:39,258,desktop
5974,106,216,2024-02-28 20:40:04,75,smart_speaker
5975,106,1762,2023-09-21 14:59:49,130,mobile
5976,106,2523,2023-06-14 05:18:02,126,smart_tv
5977,106,2261,2025-09-10 00:45:59,261,tablet
5978,106,2287,2024-08-21 06:33:52,206,tablet
5979,106,2013,2024-02-06 13:06:04,33,mobile
5980,106,2489,2023-08-12 10:00:47,193,tablet
5981,106,1412,2024-01-19 07:59:45,60,smart_tv
5982,106,1372,2024-05-21 17:45:53,30,tablet
5983,106,1602,2023-06-09 16:55:09,141,mobile
5984,106,1209,2023-12-30 11:05:48,307,web
5985,106,1114,2023-03-17 21:44:37,88,smart_speaker
5986,106,1909,2023-07-15 06:26:48,246,smart_tv
5987,106,1953,2024-06-06 10:09:55,102,tablet
5988,106,1803,2024-10-11 14:19:52,105,web
5989,106,236,2025-06-22 21:45:21,67,mobile
5990,106,1057,2023-07-21 05:10:55,75,web
5991,106,254,2025-08-15 17:14:46,210,smart_tv
5992,106,806,2024-09-26 20:54:00,203,web
5993,106,231,2023-12-05 18:10:22,160,tablet
5994,106,2648,2024-05-15 09:48:29,112,smart_speaker
5995,106,2142,2023-10-17 00:12:31,78,mobile
5996,106,861,2023-08-19 19:03:05,248,smart_tv
5997,106,2097,2023-12-02 20:00:33,188,desktop
5998,106,1471,2025-04-12 07:22:55,216,smart_speaker
5999,106,2372,2023-06-17 21:11:22,148,smart_tv
6000,106,1677,2024-01-20 01:32:54,292,tablet
6001,106,2097,2024-08-31 15:40:53,105,desktop
6002,106,1369,2025-10-02 07:37:55,387,tablet
6003,106,929,2025-01-27 16:12:12,134,desktop
6004,106,1725,2024-09-21 12:40:05,120,smart_speaker
6005,106,2038,2023-05-31 14:41:17,49,smart_tv
6006,106,475,2024-11-10 04:44:28,219,desktop
6007,106,2609,2024-06-16 01:02:57,335,tablet
6008,106,1422,2023-10-31 08:16:09,167,tablet
6009,106,196,2024-10-22 04:49:18,296,smart_speaker
6010,106,1380,2025-02-19 16:31:33,129,web
6011,106,527,2025-07-31 19:29:08,97,smart_speaker
6012,106,1692,2024-01-01 19:01:27,45,smart_speaker
6013,106,2351,2024-12-18 06:04:33,210,desktop
6014,106,2133,2024-06-02 02:43:32,71,web
6015,106,2572,2024-03-05 20:39:52,92,smart_tv
6016,106,2378,2023-11-14 11:40:11,106,desktop
6017,106,349,2024-04-30 00:50:43,319,web
6018,106,487,2024-02-14 00:51:33,70,mobile
6019,106,1460,2024-01-28 03:23:41,188,web
6020,106,136,2025-06-19 16:17:03,132,smart_tv
6021,106,1595,2023-08-17 09:45:25,109,desktop
6022,106,2254,2024-07-14 08:57:01,283,tablet
6023,106,136,2024-04-25 09:12:55,35,tablet
6024,106,651,2025-11-06 09:30:53,207,smart_tv
6025,106,2608,2025-12-09 00:12:32,268,mobile
6026,106,824,2024-07-25 22:45:42,94,smart_tv
6027,106,1766,2024-08-13 20:50:11,148,mobile
6028,106,1855,2025-10-20 13:36:00,86,smart_speaker
6029,106,2489,2025-01-28 20:39:57,112,mobile
6030,106,2641,2023-01-01 17:15:07,37,smart_tv
6031,106,1449,2023-06-02 22:46:00,109,tablet
6032,106,95,2025-01-27 13:29:36,116,desktop
6033,106,1149,2024-09-26 00:31:43,56,tablet
6034,106,172,2024-02-27 10:53:05,90,web
6035,107,2045,2023-03-19 11:21:29,161,desktop
6036,107,2309,2023-08-24 10:00:59,65,mobile
6037,107,2407,2023-08-11 23:28:02,111,mobile
6038,107,863,2025-08-18 07:35:24,37,mobile
6039,107,735,2025-06-27 23:42:20,206,tablet
6040,107,184,2023-04-10 11:01:41,77,tablet
6041,107,1808,2024-02-03 19:01:20,202,smart_tv
6042,107,723,2025-08-16 07:43:14,44,web
6043,107,1424,2024-07-28 23:58:11,112,desktop
6044,107,986,2025-01-18 02:44:15,159,desktop
6045,107,2532,2023-02-13 08:43:32,94,smart_speaker
6046,107,2026,2024-06-19 19:59:53,275,web
6047,107,1200,2024-05-01 16:58:30,222,smart_speaker
6048,107,1160,2024-03-16 11:37:22,47,smart_tv
6049,107,950,2023-10-31 19:45:36,83,desktop
6050,107,2600,2025-05-16 23:34:58,308,tablet
6051,107,1698,2024-06-16 06:54:20,63,smart_speaker
6052,107,173,2023-11-18 20:06:02,178,smart_speaker
6053,108,218,2025-05-18 14:45:21,47,tablet
6054,108,366,2023-11-20 19:42:48,35,mobile
6055,108,1730,2023-03-18 04:10:03,237,web
6056,108,1044,2025-10-24 13:47:54,97,smart_speaker
6057,108,169,2023-11-09 18:44:19,217,web
6058,108,2319,2024-01-13 14:54:38,178,mobile
6059,108,1988,2025-11-26 18:29:32,153,web
6060,108,2562,2023-10-30 01:42:21,134,tablet
6061,108,958,2025-09-06 10:04:46,35,web
6062,108,1860,2023-06-22 11:31:17,170,web
6063,108,623,2023-06-05 03:30:45,350,smart_speaker
6064,108,654,2023-05-23 22:50:07,226,web
6065,108,70,2024-11-04 22:28:48,126,smart_speaker
6066,108,676,2023-12-08 08:33:45,47,smart_speaker
6067,108,1541,2024-12-17 14:43:14,111,web
6068,108,2135,2023-06-26 07:15:42,73,web
6069,108,112,2025-04-25 02:48:16,45,desktop
6070,108,965,2025-04-21 10:48:46,172,desktop
6071,108,1635,2025-06-15 15:11:16,378,smart_tv
6072,108,26,2025-11-15 17:41:03,101,web
6073,108,1458,2024-11-29 15:12:06,185,tablet
6074,108,983,2024-07-09 16:18:37,246,tablet
6075,108,1108,2025-10-21 06:34:27,62,mobile
6076,108,2482,2025-10-15 06:14:24,78,tablet
6077,108,1196,2024-12-02 03:48:59,124,smart_speaker
6078,108,1601,2024-01-22 19:53:32,181,smart_speaker
6079,108,1607,2023-09-10 11:58:10,186,mobile
6080,108,643,2023-12-26 16:30:08,287,web
6081,108,1075,2025-08-25 19:22:12,103,mobile
6082,108,924,2023-04-20 05:39:36,273,web
6083,108,1414,2025-08-25 20:37:18,49,tablet
6084,108,1314,2023-01-16 13:33:48,185,mobile
6085,108,2464,2025-09-25 09:40:00,42,web
6086,108,784,2025-08-24 09:33:19,375,tablet
6087,108,1964,2023-08-04 01:24:31,163,smart_tv
6088,109,990,2025-08-13 03:54:30,117,desktop
6089,109,2361,2025-09-19 21:44:57,75,mobile
6090,109,1569,2025-01-16 22:38:15,87,desktop
6091,109,873,2025-03-18 07:47:37,53,smart_tv
6092,109,1573,2024-05-12 00:59:45,85,tablet
6093,109,2213,2025-11-06 13:37:42,43,desktop
6094,109,1229,2025-06-14 12:49:02,129,smart_tv
6095,109,2135,2025-08-14 12:14:59,324,web
6096,109,702,2024-01-01 18:57:41,315,tablet
6097,109,2244,2024-06-20 01:52:11,199,web
6098,109,748,2023-02-12 06:47:20,67,mobile
6099,109,459,2025-09-12 14:31:45,119,web
6100,109,1492,2025-11-20 02:17:47,109,tablet
6101,109,1263,2025-05-05 06:40:36,109,smart_tv
6102,109,2436,2023-08-08 08:28:42,32,smart_tv
6103,109,1111,2023-03-30 10:59:00,123,mobile
6104,109,2251,2024-12-25 06:35:45,33,desktop
6105,109,552,2023-09-22 04:20:53,56,web
6106,109,1852,2024-12-09 18:44:03,114,smart_speaker
6107,109,2508,2023-03-26 21:32:56,47,tablet
6108,109,1029,2025-09-01 04:40:18,182,smart_speaker
6109,109,988,2025-06-10 22:38:24,68,mobile
6110,109,856,2023-10-01 07:45:21,33,web
6111,109,1124,2023-06-14 09:31:20,122,mobile
6112,109,941,2025-09-21 01:21:08,154,desktop
6113,109,2082,2023-04-15 23:09:33,44,desktop
6114,109,2448,2024-12-06 01:57:39,118,smart_speaker
6115,109,1400,2024-11-27 00:31:30,197,tablet
6116,109,469,2023-08-30 23:12:45,140,desktop
6117,109,1898,2023-03-28 17:49:16,58,smart_tv
6118,109,2488,2024-10-24 07:24:36,227,web
6119,109,867,2023-11-19 21:08:28,389,mobile
6120,109,741,2023-09-04 00:07:04,208,mobile
6121,109,1913,2024-08-24 09:05:55,139,smart_tv
6122,109,2182,2025-08-25 18:51:36,108,desktop
6123,109,484,2023-09-13 03:01:41,280,tablet
6124,109,1712,2023-09-07 03:21:48,42,desktop
6125,109,877,2024-04-15 12:44:22,216,smart_speaker
6126,109,1424,2025-05-22 14:20:15,75,web
6127,109,2551,2024-07-24 22:22:26,233,tablet
6128,109,1630,2023-09-05 23:01:36,62,smart_speaker
6129,109,701,2025-07-17 20:22:59,196,smart_speaker
6130,109,135,2025-06-25 09:09:33,259,web
6131,109,2322,2024-04-17 03:54:35,106,mobile
6132,109,1223,2025-02-13 07:50:59,123,desktop
6133,109,1799,2024-10-26 05:51:02,130,smart_tv
6134,109,2276,2023-09-30 10:25:24,208,smart_tv
6135,109,1197,2025-02-28 05:32:23,211,smart_speaker
6136,109,1755,2024-04-29 06:16:28,157,smart_tv
6137,109,1711,2025-06-25 12:34:53,213,web
6138,109,1325,2025-11-17 15:46:15,284,smart_tv
6139,109,19,2024-05-14 12:30:39,90,smart_speaker
6140,109,1667,2024-07-21 13:28:20,56,smart_tv
6141,109,1901,2025-07-19 15:11:38,178,smart_tv
6142,109,1148,2024-06-07 16:21:55,64,mobile
6143,109,1533,2025-06-29 03:50:46,194,mobile
6144,109,1283,2025-08-15 07:16:41,65,tablet
6145,109,1691,2025-02-20 12:09:47,88,mobile
6146,109,1272,2023-09-15 09:25:53,84,tablet
6147,109,1548,2025-08-06 03:42:49,285,smart_speaker
6148,109,1463,2023-03-14 01:24:28,309,mobile
6149,109,1227,2025-12-05 18:25:28,80,smart_tv
6150,109,28,2025-12-11 22:50:34,190,smart_tv
6151,109,903,2025-02-26 22:27:37,76,smart_speaker
6152,109,1521,2023-02-19 04:28:09,121,tablet
6153,109,419,2024-10-10 14:38:08,102,smart_tv
6154,109,1353,2023-01-01 02:10:12,191,web
6155,109,667,2023-02-12 21:06:27,357,smart_speaker
6156,109,647,2023-10-08 10:05:42,72,desktop
6157,109,451,2023-10-14 12:31:13,144,smart_speaker
6158,109,52,2023-09-29 04:00:06,327,web
6159,109,1154,2024-02-17 08:51:34,388,smart_tv
6160,109,551,2025-02-04 05:48:30,223,desktop
6161,109,1328,2023-05-30 00:18:20,180,smart_speaker
6162,109,1901,2024-02-14 10:03:36,150,web
6163,109,376,2024-05-04 12:19:42,79,desktop
6164,109,2447,2024-05-25 18:46:52,171,tablet
6165,109,2296,2025-07-18 10:00:25,153,web
6166,109,2238,2024-05-01 10:59:19,58,web
6167,109,930,2024-05-29 23:05:25,286,web
6168,109,1202,2025-06-05 05:03:26,47,smart_tv
6169,109,2419,2024-06-23 17:48:11,144,tablet
6170,109,2643,2025-10-03 05:33:33,183,web
6171,109,1392,2023-08-11 09:07:20,98,smart_speaker
6172,109,1940,2025-10-10 06:36:45,116,tablet
6173,109,325,2023-07-21 13:24:44,31,smart_speaker
6174,109,181,2023-04-13 03:03:38,170,mobile
6175,109,2034,2025-11-02 17:15:12,107,smart_speaker
6176,110,1022,2023-04-09 06:53:18,61,mobile
6177,110,1177,2025-08-01 07:26:20,246,desktop
6178,110,860,2024-10-20 02:05:37,36,smart_speaker
6179,110,2224,2025-08-05 20:25:07,54,mobile
6180,110,1289,2025-11-05 22:56:09,30,tablet
6181,110,1320,2025-07-29 02:10:52,229,web
6182,110,418,2025-08-18 17:32:26,261,web
6183,110,1103,2023-04-06 16:28:29,37,web
6184,110,1484,2025-08-16 11:42:34,281,tablet
6185,110,2130,2023-11-20 00:26:51,164,web
6186,110,1192,2024-07-09 12:42:33,169,desktop
6187,110,365,2023-01-26 14:21:55,183,desktop
6188,110,69,2025-11-15 23:38:14,160,tablet
6189,110,368,2025-03-08 23:07:47,125,smart_speaker
6190,110,2569,2024-09-24 08:30:59,112,tablet
6191,110,2336,2023-02-25 23:40:57,149,smart_speaker
6192,110,1815,2023-09-28 09:44:18,71,tablet
6193,110,143,2024-08-02 20:20:01,109,mobile
6194,110,1371,2023-07-07 15:38:51,54,smart_speaker
6195,110,840,2024-12-12 11:45:37,219,smart_tv
6196,110,1909,2023-01-04 11:02:19,244,smart_tv
6197,110,2373,2024-08-11 20:53:38,45,web
6198,110,1647,2023-05-24 23:12:53,246,smart_speaker
6199,110,1129,2023-06-25 03:26:55,138,tablet
6200,110,412,2023-09-24 22:29:33,168,tablet
6201,110,2280,2023-11-15 10:11:46,224,smart_speaker
6202,110,1283,2024-07-13 06:53:46,123,smart_speaker
6203,110,656,2025-01-22 10:55:22,267,web
6204,110,253,2025-12-12 19:25:12,239,smart_speaker
6205,110,2537,2023-07-24 02:56:27,99,smart_tv
6206,110,2454,2025-10-16 12:05:09,58,tablet
6207,110,1592,2025-05-25 03:21:08,94,smart_speaker
6208,110,118,2024-11-06 16:33:16,35,smart_speaker
6209,110,2642,2023-10-04 16:04:14,157,smart_tv
6210,110,510,2023-01-31 04:40:01,35,desktop
6211,110,923,2024-07-04 02:29:05,134,mobile
6212,110,564,2023-02-12 03:18:17,266,smart_speaker
6213,110,1061,2024-07-21 16:34:40,180,web
6214,110,1572,2025-06-25 11:51:18,58,tablet
6215,110,1923,2023-11-16 05:24:10,163,smart_speaker
6216,110,1071,2023-10-30 09:55:22,101,tablet
6217,110,2601,2025-10-22 23:13:52,84,desktop
6218,110,838,2025-01-10 11:00:45,75,smart_speaker
6219,110,2097,2025-12-15 15:06:49,167,smart_speaker
6220,110,349,2024-01-13 02:05:23,306,web
6221,110,1940,2025-04-01 09:00:28,93,mobile
6222,110,463,2025-05-21 17:37:58,75,web
6223,110,359,2023-07-06 09:24:19,214,desktop
6224,110,958,2025-01-05 04:08:14,108,tablet
6225,110,655,2023-11-20 20:03:52,81,mobile
6226,110,1090,2024-01-01 06:13:48,72,tablet
6227,110,334,2025-09-04 21:25:14,256,mobile
6228,110,1906,2023-06-02 16:20:02,104,smart_tv
6229,110,2062,2025-01-23 16:04:53,136,desktop
6230,110,1007,2025-03-03 02:05:50,154,smart_speaker
6231,110,2646,2023-03-05 14:10:46,95,web
6232,110,281,2023-10-26 05:36:17,118,desktop
6233,110,207,2025-02-27 08:36:28,66,desktop
6234,110,222,2024-04-19 04:03:34,174,smart_speaker
6235,110,1204,2025-10-20 10:10:42,91,tablet
6236,110,460,2025-07-26 20:28:25,155,smart_speaker
6237,110,2302,2023-06-02 09:11:48,242,tablet
6238,110,2401,2024-07-02 18:23:49,151,mobile
6239,110,141,2024-03-27 21:57:14,66,web
6240,110,1396,2025-08-24 11:42:13,181,mobile
6241,110,61,2025-12-28 13:01:44,230,web
6242,110,764,2025-03-05 03:18:23,180,desktop
6243,110,546,2024-03-03 04:29:55,54,smart_tv
6244,111,510,2025-04-17 13:54:21,364,desktop
6245,111,2568,2023-05-29 15:08:03,152,smart_tv
